"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\01C GIS From TRC\BXP_R801 Updated Project Shape Files_20191008.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\01C GIS From TRC\BXP_R801 Updated Project Shape Files_20191104.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\01C GIS From TRC\BXP_R801 Updated Project Shape Files_20191113.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\01C GIS From TRC\R501 WNF Tract Impacts.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\01C GIS From TRC\R801 WNF Tract Impacts.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (For Review)_20190913\R500 ALG IP Set (For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (For Review)_20190913\R501 ALG IP Set (For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (For Review)_20190913\R801 ALG IP Set (For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R500 IP ALG 001 - 002_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R501 IP ALG 001 - 027_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R501 IP ALG 028 - 054_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R801 IP ALG 001 - 025_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R801 IP ALG 026 - 050_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IP Set (With Contours)\R801 IP ALG 051 - 066_with contours.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\WNF Alignment Sheets for Rev 4 Submittal_20190718\WNF Alignment Sheets.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\WNF Alignment Sheets for Review_20190709\R501 WNF Alignment Sheets (07-11-19 For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\WNF Alignment Sheets for Review_20190709\R801 WNF Alignment Sheets (07-11-19 For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\WNF Alignment Sheets for Review_20190709\R801 WNF Alignment Sheets (For Review).pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IFB PKG - 28JAN2019-20190424T192139Z-001.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IFC Facilities By Site_20191205.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\04 Mapping and Tables\02 Mapping and Drawings from Client\IFC Facilities By Site_Rev 1_20191213.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\09 Cons Supp\03_ESCPs\Facility ESC Task\Facility Contractor Shapes and KMZ.zip"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\09 Cons Supp\04_Variances\VAR-0052\D7192-ALG-040-4_PUBLIC.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\09 Cons Supp\06_NTP Request\20200526_NTP 7_MP 8 and MP 11 Mine Areas\Document Pieces\1912819702_MP11_Letter_Rev0_05212020_signed.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\09 Cons Supp\06_NTP Request\20200526_NTP 7_MP 8 and MP 11 Mine Areas\Document Pieces\1912819702_MP8_Letter_Rev0_05212020_signed.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Enviro\Projects\144721_CPG_R501 South Replacement\PER\09 Cons Supp\06_NTP Request\20200526_NTP 7_MP 8 and MP 11 Mine Areas\Document Pieces\CP18-137 BXP NTP#7_Cover Letter 05262020.pdf"	"FullControl"	"Allow"	"POWERENG\chahn"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Galena_Advisors"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Galena_Advisors"	"FullControl"	"Allow"	"POWERENG\FS-DENFS1-Galena_Advisors-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Galena_Advisors"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-Galena_Advisors-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Galena_Advisors"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-Galena_Advisors-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS"	"FullControl"	"Allow"	"POWERENG\FS-DENFS1-GIS-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-GIS-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-GIS-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS\pg&e\ADMS MASTER SCHEDULE v15.3 26OCTOBER2020 BASELINED VERSION.mpp"	"FullControl"	"Allow"	"POWERENG\bdizdar"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS\zUsers\sshirley\Office Administrator\ARCHIVE_New Hire Images\I9 Documents.pdf"	"FullControl"	"Allow"	"POWERENG\smorrell"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\GIS\zUsers\sshirley\SA\00.00 Archive\KMP Information\Brown Bag Recordings\2020-01-09 16.01.52 OnBase-Cityworks Demo for Power.mp4"	"FullControl"	"Allow"	"POWERENG\smorrell"	"None"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient"	"FullControl"	"Allow"	"POWERENG\FS-DENFS1-Salient-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-Salient-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-DENFS1-Salient-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\15221 Siemens West Deptford Black Start"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\15221 Siemens West Deptford Black Start"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2016 plan options"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2016 plan options"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2017 New Employee Forms"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2017 New Employee Forms"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2017 Plan options"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\2017 Plan options"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\401K"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\401K"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\ACM"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\ACM"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\All Forms for New Employees"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\All Forms for New Employees"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Andy"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Andy"	"Modify, Synchronize"	"Allow"	"POWERENG\aleoni"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Angel Felce Home Content"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Angel Felce Home Content"	"Modify, Synchronize"	"Allow"	"POWERENG\afelcerondon"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\bkoolger@salientpower.com?s files"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\bkoolger@salientpower.com?s files"	"Modify, Synchronize"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-90486"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Caiman Energy"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Caiman Energy"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\cdsetup"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\cdsetup"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Chapman"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Chapman"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Correspondence with Becky"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Correspondence with Becky"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Correspondence with Sue"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Correspondence with Sue"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Delta Dental"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Delta Dental"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Drug Free Workplace Policy"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Drug Free Workplace Policy"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Expense Receipts"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Expense Receipts"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\HR"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\HR"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\HSA Docs"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\HSA Docs"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Incentive Calculations"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Incentive Calculations"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Insurance"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Insurance"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Invoices and RFS Documents"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Invoices and RFS Documents"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Key Bank Documents"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Key Bank Documents"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Owners"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Life Insurance"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Life Insurance"	"Modify, Synchronize"	"Allow"	"POWERENG\Salient Office Administrators"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\DEN-SMB01\Shares$\REPLICATE\Salient\Active\Lito\SALIENT TITLE BLOCK_OLD-LITO.dwg"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-95416"	"None"	"None"
