"Path"	"FileSystemRights"	"AccessControlType"	"IdentityReference"	"InheritanceFlags"	"PropagationFlags"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Mike and Ralph"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-MikeandRalph-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Mike and Ralph"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-MikeandRalph-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Mike and Ralph"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Mike and Ralph"	"FullControl"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-MikeandRalph-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Ralph"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-Ralph-Folder-01-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Ralph"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-Ralph-Folder-01-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Ralph"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Facilities\zUsers\GSteenbock\Ralph"	"FullControl"	"Allow"	"POWERENG\FS-APLFS1-Facilities-Share-Ralph-Folder-01-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Industrial"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-Industrial-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Industrial"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-Industrial-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Industrial"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\APL-SMB01\Shares$\REPLICATE\Industrial"	"FullControl"	"Allow"	"POWERENG\FS-ALL-Industrial-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$"	"268435456"	"Allow"	"Everyone"	"ContainerInherit, ObjectInherit"	"InheritOnly"
"\\?\UNC\ARB-SMB01\Shares$"	"FullControl"	"Allow"	"Everyone"	"None"	"None"
"\\?\UNC\ARB-SMB01\Shares$\NONREPLICATE\Xchange"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\NONREPLICATE\Xchange"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\NONREPLICATE\Xchange"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\NONREPLICATE\Xchange"	"FullControl"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Line"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-Line-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-ARBFS1-Line-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Line"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Line"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-Line-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-PD_DistMgmt-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-PD_DistMgmt-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\PD_DistMgmt"	"FullControl"	"Allow"	"POWERENG\FS-ARBFS1-PD_DistMgmt-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\SAS"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-SAS-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\SAS"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-SAS-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\SAS"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\SAS"	"FullControl"	"Allow"	"POWERENG\FS-ARBFS1-SAS-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Substation"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-Substation-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-ARBFS1-Substation-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Substation"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\ARB-SMB01\Shares$\REPLICATE\Substation"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ARBFS1-Substation-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$"	"268435456"	"Allow"	"Everyone"	"ContainerInherit, ObjectInherit"	"InheritOnly"
"\\?\UNC\AST-SMB01\Shares$"	"FullControl"	"Allow"	"Everyone"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\NONREPLICATE\Xchange"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\NONREPLICATE\Xchange"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\NONREPLICATE\Xchange"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\NONREPLICATE\Xchange"	"FullControl"	"Allow"	"POWERENG\FS-ALL-Xchange-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Archived_Projects"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ASTFS1-Archived_Projects-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Archived_Projects"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Archived_Projects"	"FullControl"	"Allow"	"POWERENG\FS-ASTFS1-Archived_Projects-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Archived_Projects"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ASTFS1-Archived_Projects-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects"	"FullControl"	"Allow"	"POWERENG\FS-ASTFS1-Austin_Projects-Share-FC"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects"	"FullControl"	"Allow"	"POWERENG\FS-FileServices-ADM"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects"	"ReadAndExecute, Synchronize"	"Allow"	"POWERENG\FS-ASTFS1-Austin_Projects-Share-RO"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects"	"Modify, Synchronize"	"Allow"	"POWERENG\FS-ASTFS1-Austin_Projects-Share-RW"	"ContainerInherit, ObjectInherit"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\2P Consultants\SPRINKLE CUTOFF-2019-07-12.pdf"	"FullControl"	"Allow"	"POWERENG\smcvey"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\146717_AEP_Arsenal_Hill_Raines\Archived\DD\GIS\apps\data\Imagery\LA_North_Highlands_20150414_TM_geo_tif2.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-69695"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\165551_Veleno_Creek\Apps\Data\T&E\EcologicalMappingSystems_10mRaster.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-79822"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\165551_Veleno_Creek\Apps\Data\T&E\SouthTexasPlains_L3C31_EMST.gdb.zip"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-79822"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\KMZ_BMP\PROJECT NAME_BMP_SWPPP_20200108.kmz"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-79822"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\KMZ_BMP\PROJECT NAME_BMP_SWPPP_20200108.kmz"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\KMZ_BMP\PROJECT NAME_BMP_SWPPP_20200108.kmz"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\SWPPP_Map_Hobart to Carnegie BMPs_12.31.2020_EG DRAFT.kmz"	"Read, Synchronize"	"Allow"	"S-1-15-3-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\SWPPP_Map_Hobart to Carnegie BMPs_12.31.2020_EG DRAFT.kmz"	"Read, Synchronize"	"Allow"	"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\167086_AEP_Hobart_Carnegie\Archived\Apps\KMZ\SWPPP\SWPPP_Map_Hobart to Carnegie BMPs_12.31.2020_EG DRAFT.kmz"	"FullControl"	"Allow"	"S-1-5-21-1380516296-1705272057-1576261225-79822"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\AEP\168322_Blessing_Markham\Archived\Apps\Data\KMZ\Edits\Blessing to Markham SWPPP 02.11.21 Edits.kmz"	"FullControl"	"Allow"	"POWERENG\kgarcia"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Alpine\Fay Sand Plant\Cultural Resources\2019-008_Fay-Sand-Plant_Management-Copy.pdf"	"FullControl"	"Allow"	"POWERENG\smcvey"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Alpine\Fay Sand Plant\Cultural Resources\2019-008_Fay-Sand-Plant_Public-Copy.pdf"	"FullControl"	"Allow"	"POWERENG\smcvey"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Arnold Oil\156319 - Burleson Rd Fac SPCC Plan\Archived\1 Info\SDS\Valvoline Zerex ZX HD EXTENDED LIFE RTU AFC DR 208 L CA 000000000000003541.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\1 Reference Material\Central File Room\files\AIR NSR_596_Permits_Public_19950101_Agency Review_1555193_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\1 Reference Material\Central File Room\files\AIR NSR_596_Permits_Public_20050101_Agency Review_1389983_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\1 Reference Material\Central File Room\files\AIR NSR_596_Permits_Public_20070101_Agency Review_1389974_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\1 Reference Material\Central File Room\files\AIR NSR_596_Permits_Public_20110101_Agency Review_1389957_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\1 Reference Material\Central File Room\files\AIR NSR_596_Permits_Public_20130101_Agency Review_1389949_.pdf"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\6 Follow-up\TCEQ Request 2019-0205\blank forms\OP-MON.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\6 Follow-up\TCEQ Request 2019-0325\components to Vasant\old\OP-2 with instructions pre-QA.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\6 Follow-up\TCEQ Request 2019-0325\components to Vasant\old\OP-SUMR with instructions.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\6 Follow-up\TCEQ Request 2019-0325\components to Vasant\old\OP-UA15 with instructions pre-QA.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\016143 & 155548 Title V FOP Renewal\6 Follow-up\TCEQ Request 2019-0506\OP-CRO1 - 2019-0506.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\ASARCO\Amarillo\171678 TV Revision\Archived\3 Initial Application\0 Native Files\ASARCO TV Rev OP-UA2 2021-0919.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\157482 - Consult Support Title V Permit\Question from 2019-0322\blank forms\OP-UA2 form with instructions.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\157482 - Consult Support Title V Permit\Question from 2019-0514\OP-UA33 2019-0517.docx"	"FullControl"	"Allow"	"POWERENG\ztrieff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Black-Beauty-Abrasives.pdf"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\responses as of 3-27-20.xlsx"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\RY2019 EIQ data needs and index for data location.xlsx"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 109-20200323T181658Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 11-20200316T181455Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 1-20200316T181233Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 12-20200316T181712Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 15-20200316T182020Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 16-20200316T182417Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 2-20200316T181350Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 34-20200316T182305Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 35-20200323T171120Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 42-20200323T171533Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 43-20200323T171628Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 44-20200323T180731Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 45-20200323T180755Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 46-20200323T180937Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 51-20200323T181400Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 5-20200316T181416Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 54-20200323T181432Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
"\\?\UNC\AST-SMB01\Shares$\REPLICATE\Austin_Projects\Ash Grove Cement\163822 - 2019 Emissions Inventory\Archived\0-Data from Client\Zip files\Row 7-20200316T181437Z-001.zip"	"FullControl"	"Allow"	"POWERENG\lhuff"	"None"	"None"
